#This file specifies the location based interactions with certain Pokémon groups.
#Data: map files|Pokemon IDs and Exclude IDs (start with !)|Daytime|Weather setting|Season setting|Type settings|Probability|Emoji|Message
#Valid emojis: "...", "!", ">:(", "?", "note", "<3", ":(", "ball", ":D", ":)", "bad", ";)", "AFK", "/:(", ":3", ":/"
#empty values are marked as "-1".
#Pokémon names are substituted (get it?) as "<name>".

{violet\sprouttowerf1.dat,violet\sprouttowerf2.dat,violet\sprouttowerf3.dat|69|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_VioletCity_SproutTower_Bellsprout)>}
{violet\sprouttowerf1.dat,violet\sprouttowerf2.dat,violet\sprouttowerf3.dat|69,70,71|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_VioletCity_SproutTower_BellsproutAndEvos)>}
{violet\sprouttowerf1.dat,violet\sprouttowerf2.dat,violet\sprouttowerf3.dat|-1|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_VioletCity_SproutTower_OtherPokemon)>}
{gyms\violet_gym.dat|-1|-1|-1|-1|Electric,Ice,Rock|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage1)>}
{gyms\violet_gym.dat|-1|-1|-1|-1|Electric,Ice,Rock|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage2)>}

{alph\alph01.dat,alph\alph02.dat,alph\alph03.dat,alph\alph04.dat,alph\alph05.dat,alph\alph06.dat,alph\alphhouse.dat,alph\deepruins.dat,alph\ruinsofalph.dat|201|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_RuinsOfAlph_Unown1)>}	
{alph\alph01.dat,alph\alph02.dat,alph\alph03.dat,alph\alph04.dat,alph\alph05.dat,alph\alph06.dat,alph\alphhouse.dat,alph\deepruins.dat,alph\ruinsofalph.dat|201|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_RuinsOfAlph_Unown2)>}	
{alph\alph01.dat,alph\alph02.dat,alph\alph03.dat,alph\alph04.dat,alph\alph05.dat,alph\alph06.dat,alph\alphhouse.dat,alph\deepruins.dat,alph\ruinsofalph.dat|201|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_RuinsOfAlph_Unown3)>}	
{alph\alph01.dat,alph\alph02.dat,alph\alph03.dat,alph\alph04.dat,alph\alph05.dat,alph\alph06.dat,alph\alphhouse.dat,alph\deepruins.dat,alph\ruinsofalph.dat|201|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_RuinsOfAlph_Unown4)>}	
{alph\alph01.dat,alph\alph02.dat,alph\alph03.dat,alph\alph04.dat,alph\alph05.dat,alph\alph06.dat,alph\alphhouse.dat,alph\deepruins.dat,alph\ruinsofalph.dat|201|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_RuinsOfAlph_Unown5)>}
{alph\alph01.dat,alph\alph02.dat,alph\alph03.dat,alph\alph04.dat,alph\alph05.dat,alph\alph06.dat,alph\alphhouse.dat,alph\deepruins.dat,alph\ruinsofalph.dat|-1|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_RuinsOfAlph_OtherPokemon1)>}
{alph\alph01.dat,alph\alph02.dat,alph\alph03.dat,alph\alph04.dat,alph\alph05.dat,alph\alph06.dat,alph\alphhouse.dat,alph\deepruins.dat,alph\ruinsofalph.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_RuinsOfAlph_OtherPokemon2)>}
{alph\alph01.dat,alph\alph02.dat,alph\alph03.dat,alph\alph04.dat,alph\alph05.dat,alph\alph06.dat,alph\alphhouse.dat,alph\deepruins.dat,alph\ruinsofalph.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_RuinsOfAlph_OtherPokemon3)>}

{route33.dat|152,153,154|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_Routes33_ChikoritaAndEvos)>}
{route33.dat|155,156,157|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_Routes33_CyndaquilAndEvos)>}
{route33.dat|158,159,160|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_Routes33_TotodileAndEvos)>}
{route33.dat|-1|-1|-1|-1|Grass|100|:)|<system.token(FollowerInteraction_Routes33_OtherPokemon_Grass)>}
{route33.dat|-1|-1|-1|-1|Water|100|:)|<system.token(FollowerInteraction_Routes33_OtherPokemon_Water)>}
{route33.dat|-1|-1|-1|-1|Fire,Rock,Ground|100|:/|<system.token(FollowerInteraction_Routes33_OtherPokemon_FireRockGround)>}

{azalea.dat|-1|-1|-1|-1|Fire|100|:)|<system.token(FollowerInteraction_AzaleaTown_Outside_FirePokemon)>}
{azalea.dat|-1|-1|-1|-1|Water|100|:)|<system.token(FollowerInteraction_AzaleaTown_Outside_WaterPokemon)>}
{azalea.dat|-1|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_AzaleaTown_Outside1)>}
{azalea.dat|-1|-1|-1|-1|-1|100|:D|<system.token(FollowerInteraction_AzaleaTown_Outside2)>}
{azalea\kurt.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_AzaleaTown_KurtHouse)>}
{azalea\0.dat|-1|-1|-1|-1|-1|100|:D|<system.token(FollowerInteraction_AzaleaTown_CharcoalHouse)>}

{gyms\azalea_gym.dat|167,168|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_AzaleaTown_Gym_SpinarakAriados)>}
{gyms\azalea_gym.dat|-1|-1|-1|-1|Electric,Ice,Rock|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage1)>}
{gyms\azalea_gym.dat|-1|-1|-1|-1|Electric,Ice,Rock|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage2)>}

{slowpokewell\slowpokewell1f.dat,slowpokewell\slowpokewellb1f.dat|79,80,199|-1|-1|-1|-1|100|:D|<system.token(FollowerInteraction_SlowpokeWell_SlowpokeAndEvos)>}
{slowpokewell\slowpokewell1f.dat,slowpokewell\slowpokewellb1f.dat|-1|-1|-1|-1|Fire|100|...|<system.token(FollowerInteraction_SlowpokeWell_FirePokemon1)>}
{slowpokewell\slowpokewell1f.dat,slowpokewell\slowpokewellb1f.dat|-1|-1|-1|-1|Fire|100|:/|<system.token(FollowerInteraction_SlowpokeWell_FirePokemon2)>}
{slowpokewell\slowpokewell1f.dat,slowpokewell\slowpokewellb1f.dat|-1|-1|-1|-1|Water|100|:)|<system.token(FollowerInteraction_SlowpokeWell_WaterPokemon1)>}
{slowpokewell\slowpokewell1f.dat,slowpokewell\slowpokewellb1f.dat|-1|-1|-1|-1|Water|100|:)|<system.token(FollowerInteraction_SlowpokeWell_WaterPokemon2)>} 
{slowpokewell\slowpokewell1f.dat,slowpokewell\slowpokewellb1f.dat|-1|-1|-1|-1|-1|100|:D|<system.token(FollowerInteraction_SlowpokeWell_OtherPokemon)>}

{v_forest\main.dat,ilexforest.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_Forests1)>}
{v_forest\main.dat,ilexforest.dat|-1|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_Forests2)>}
{ilexforest.dat|-1|-1|-1|-1|-1|100|...|		<system.token(FollowerInteraction_IlexForest_OtherPokemon)>}
{ilexforest.dat|83|-1|-1|-1|-1|100|note|	<system.token(FollowerInteraction_IlexForest_Farfecthd1)>}
{ilexforest.dat|83|-1|-1|-1|-1|100|note|	<system.token(FollowerInteraction_IlexForest_Farfecthd2)>}
{ilexforest.dat|172|-1|-1|-1|-1|100|...|	<system.token(FollowerInteraction_IlexForest_Pichu)>}
{ilexforest.dat|251|-1|-1|-1|-1|100|note|	<system.token(FollowerInteraction_IlexForest_Celebi1)>}
{ilexforest.dat|251|-1|-1|-1|-1|100|note|	<system.token(FollowerInteraction_IlexForest_Celebi2)>}
{ilexforest.dat|214|-1|-1|-1|-1|100|...|	<system.token(FollowerInteraction_IlexForest_Heracross)>}
{ilexforest.dat|285,286|-1|-1|-1|-1|100|<3|	<system.token(FollowerInteraction_IlexForest_ShroomishBreloom)>}

{route36.dat|185|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_Route36_Sudowoodo)>}

{goldenrod.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_GoldenrodCity_Outside)>}
{goldenrod\underground0.dat,goldenrod\underground1.dat,goldenrod\underground2.dat,goldenrod\underground3.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_GoldenrodCity_Underground)>}
{goldenrod\mart.dat|-1|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_GoldenrodCity_PokeMart)>}
{gyms\goldenrod_gym.dat|35|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_GoldenrodCity_Gym_Clefairy)>}
{gyms\goldenrod_gym.dat|35,36,173|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_GoldenrodCity_Gym_ClefairyAndEvos)>}
{gyms\goldenrod_gym.dat|-1|-1|-1|-1|Fighting|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage1)>}
{gyms\goldenrod_gym.dat|-1|-1|-1|-1|Fighting|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage2)>}

{goldenrod\radiotower\1f.dat,goldenrod\radiotower\2f.dat,goldenrod\radiotower\3f.dat,goldenrod\radiotower\4f.dat,goldenrod\radiotower\5f.dat|-1|-1|-1|-1|Electric|100|!|<system.token(FollowerInteraction_GoldenrodCity_RadioTower_ElectricPokemon)>}
{goldenrod\radiotower\1f.dat,goldenrod\radiotower\2f.dat,goldenrod\radiotower\3f.dat,goldenrod\radiotower\4f.dat,goldenrod\radiotower\5f.dat|-1|-1|-1|-1|Ghost|100|!|<system.token(FollowerInteraction_GoldenrodCity_RadioTower_GhostPokemon)>}

{nationalpark\nationalpark0.dat,nationalpark\contest.dat|-1|-1|-1|-1|Bug|100|!|<system.token(FollowerInteraction_NationalPark_BugPokemon)>}
{nationalpark\nationalpark0.dat,nationalpark\contest.dat,ilexforest.dat,v_forest\main.dat,ecruteak.dat|-1|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_NationalParkForestsAndEcruteakCity)>}

{ecruteak.dat|-1|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_EcruteakCity_Outside)>}
{ecruteak\dance_theater.dat|172|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_EcruteakCity_DanceTheater_Pichu)>}
{ecruteak\dance_theater.dat|182|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_EcruteakCity_DanceTheater_Bellossom)>}
{ecruteak\dance_theater.dat|122,439|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_EcruteakCity_DanceTheater_MimeJrMrMime)>}
{gyms\ecruteak_gym.dat|-1|-1|-1|-1|Dark,Ghost|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage1)>}
{gyms\ecruteak_gym.dat|-1|-1|-1|-1|Dark,Ghost|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage2)>}

{burnedtower\burnedtower1f.dat,burnedtower\b1f.dat|243,244,245,250|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_BurnedTower_LegendaryDogsAndHo-oh)>}
{burnedtower\burnedtower1f.dat,burnedtower\b1f.dat|243,244,245|-1|-1|-1|-1|100|>:(|<system.token(FollowerInteraction_BurnedTower_LegendaryDogs)>}
{burnedtower\burnedtower1f.dat,burnedtower\b1f.dat|250|-1|-1|-1|-1|100|>:(|<system.token(FollowerInteraction_BurnedTower_Ho-oh)>}
{burnedtower\burnedtower1f.dat,burnedtower\b1f.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_BurnedTower_OtherPokemon1)>}
{burnedtower\burnedtower1f.dat|-1|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_BurnedTower_OtherPokemon2)>}
{ecruteak\tintower1f.dat,ecruteak\tintower2f.dat,ecruteak\tintower3f.dat,ecruteak\tintower4f.dat,ecruteak\tintower5f.dat,ecruteak\tintower6f.dat,ecruteak\tintower7f.dat,ecruteak\tintower8f.dat,ecruteak\tintower9f.dat,ecruteak\tintower10f.dat|250|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_BurnedTower_TinTower_Ho-oh1)>}
{ecruteak\tintower1f.dat,ecruteak\tintower2f.dat,ecruteak\tintower3f.dat,ecruteak\tintower4f.dat,ecruteak\tintower5f.dat,ecruteak\tintower6f.dat,ecruteak\tintower7f.dat,ecruteak\tintower8f.dat,ecruteak\tintower9f.dat,ecruteak\tintower10f.dat|250|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_BurnedTower_TinTower_Ho-oh2)>}

{route39.dat|128|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_Route39_Tauros)>}
{route39.dat|241|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_Route39_Miltank1)>}
{route39.dat|241|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_Route39_Miltank2)>}

{lighthouse\lighthouse0.dat|179,180,181|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_Lighthouse_MareepAndEvos)>}
{lighthouse\lighthouse0.dat|-1|-1|-1|-1|-1|100|:D|<system.token(FollowerInteraction_Lighthouse_OtherPokemon1)>}
{lighthouse\lighthouse0.dat|-1|-1|-1|-1|-1|100|:D|<system.token(FollowerInteraction_Lighthouse_OtherPokemon2)>}

{olivine\cafe.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_OlivineCity_Cafe)>}
{gyms\olivine_gym.dat|-1|-1|-1|-1|Fighting,Fire,Ground|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage1)>}
{gyms\olivine_gym.dat|-1|-1|-1|-1|Fighting,Fire,Ground|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage2)>}

{cianwood.dat,routes\route41.dat,routes\route40.dat|-1|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_CianwoodCityRoute40and41_1)>}
{cianwood.dat,routes\route41.dat,routes\route40.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_CianwoodCityRoute40and41_2)>}
{cianwood.dat|98,99|-1|-1|-1|-1|100|?|<system.token(FollowerInteraction_CianwoodCity_KrabbyKingler)>}
{gyms\cianwood_gym.dat|-1|-1|-1|-1|Fairy,Flying,Psychic|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage1)>}
{gyms\cianwood_gym.dat|-1|-1|-1|-1|Fairy,Flying,Psychic|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage2)>}

{routes\route40.dat|60,61,62,186|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_Route40_PoliwagAndEvos)>}

{whirlislands\1fne.dat,whirlislands\1fnw.dat,whirlislands\1fse.dat,whirlislands\1fsw.dat,whirlislands\bf1main.dat,whirlislands\lugia.dat,whirlislands\sc1.dat,whirlislands\sc2.dat,whirlislands\sc3.dat,whirlislands\sc4.dat,whirlislands\wfall.dat|60,61,62,186|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_WhirlIslands_PoliwagAndEvos)>}
{whirlislands\1fne.dat,whirlislands\1fnw.dat,whirlislands\1fse.dat,whirlislands\1fsw.dat,whirlislands\bf1main.dat,whirlislands\lugia.dat,whirlislands\sc1.dat,whirlislands\sc2.dat,whirlislands\sc3.dat,whirlislands\sc4.dat,whirlislands\wfall.dat|249|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_WhirlIslands_Lugia)>}
{whirlislands\1fne.dat,whirlislands\1fnw.dat,whirlislands\1fse.dat,whirlislands\1fsw.dat,whirlislands\bf1main.dat,whirlislands\lugia.dat,whirlislands\sc1.dat,whirlislands\sc2.dat,whirlislands\sc3.dat,whirlislands\sc4.dat,whirlislands\wfall.dat|-1|-1|-1|-1|Water|100|:3|<system.token(FollowerInteraction_WhirlIslands_WaterPokemon)>}

{routes\route42.dat|-1|-1|-1|-1|Rock|100|:)|<system.token(FollowerInteraction_Route42_RockPokemon)>}
{routes\route42.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_Route42_OtherPokemon)>}

{mtmortar\mtmortarmain.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_MtMortar)>}

{routes\route47\1.dat,routes\route47\2.dat,routes\route47\3.dat|132|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_Route47_Ditto)>}
{routes\route47\1.dat,routes\route47\2.dat,routes\route47\3.dat|-1|-1|-1|-1|Flying|100|note|<system.token(FollowerInteraction_Route47_FlyingPokemon)>}

{routes\route47\1.dat,routes\route47\2.dat,routes\route47\3.dat,routes\route48.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_Route47and48)>}
{routes\route48.dat|-1|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_Route48)>}

{lakeofrage\0.dat|129|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_LakeOfRage_Magikarp)>}
{lakeofrage\0.dat|130|-1|-1|-1|-1|100|>:(|<system.token(FollowerInteraction_LakeOfRage_Gyarados)>}
{lakeofrage\0.dat|-1|-1|-1|-1|Fire,Rock|100|:/|<system.token(FollowerInteraction_LakeOfRage_FireRockPokemon)>}

{rocketbase\rocketbase1.dat,rocketbase\rocketbase2.dat,rocketbase\rocketbase3.dat|100,101|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_RocketBase_VoltorbElectrode)>}
{rocketbase\rocketbase1.dat,rocketbase\rocketbase2.dat,rocketbase\rocketbase3.dat|-1|-1|-1|-1|-1|100|:/|<system.token(FollowerInteraction_RocketBase_OtherPokemon1)>}
{rocketbase\rocketbase1.dat,rocketbase\rocketbase2.dat,rocketbase\rocketbase3.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_RocketBase_OtherPokemon2)>}
{rocketbase\rocketbase1.dat|-1|-1|-1|-1|-1|100|>:(|<system.token(FollowerInteraction_RocketBase_RoomWithStatues)>}

{icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat,seafoam\bf2.dat,seafoam\bf3.dat,seafoam\bf4.dat|131|-1|-1|-1|-1|100|:)|<system.token(FollowerInteraction_IcePathSeafoamIslands_Lapras)>}
{icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat,seafoam\bf2.dat,seafoam\bf3.dat,seafoam\bf4.dat|-1|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_IcePathSeafoamIslands_OtherPokemon)>}
{gyms\mahogany_gym.dat,icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat,seafoam\bf2.dat,seafoam\bf3.dat,seafoam\bf4.dat|-1|-1|-1|-1|Ice|100|note|<system.token(FollowerInteraction_IcePathSeafoamIslandsMahoganyTownGym_IcePokemon1)>}
{gyms\mahogany_gym.dat,icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat,seafoam\bf2.dat,seafoam\bf3.dat,seafoam\bf4.dat|-1|-1|-1|-1|Ice|100|:3|<system.token(FollowerInteraction_IcePathSeafoamIslandsMahoganyTownGym_IcePokemon2)>}
{gyms\mahogany_gym.dat,icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat,seafoam\bf2.dat,seafoam\bf3.dat,seafoam\bf4.dat|-1|-1|-1|-1|Ice|100|:)|<system.token(FollowerInteraction_IcePathSeafoamIslandsMahoganyTownGym_IcePokemon3)>}
{gyms\mahogany_gym.dat,icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat,seafoam\bf2.dat,seafoam\bf3.dat,seafoam\bf4.dat|-1|-1|-1|-1|Grass|100|:/|<system.token(FollowerInteraction_IcePathSeafoamIslandsMahoganyTownGym_GrassPokemon1)>}
{gyms\mahogany_gym.dat,icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat,seafoam\bf2.dat,seafoam\bf3.dat,seafoam\bf4.dat|-1|-1|-1|-1|Grass|100|:(|<system.token(FollowerInteraction_IcePathSeafoamIslandsMahoganyTownGym_GrassPokemon2)>}
{gyms\mahogany_gym.dat,icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat,seafoam\bf2.dat,seafoam\bf3.dat,seafoam\bf4.dat|-1|-1|-1|-1|Ground,Flying|100|:/|<system.token(FollowerInteraction_IcePathSeafoamIslandsMahoganyTownGym_GroundFlyingPokemon)>}
{gyms\mahogany_gym.dat,icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat,seafoam\bf2.dat,seafoam\bf3.dat,seafoam\bf4.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_IcePathSeafoamIslandsMahoganyTownGym_OtherPokemon)>}
{gyms\mahogany_gym.dat,icepath\1f.dat,icepath\2f.dat,icepath\3f.dat,icepath\4f.dat,seafoam\bf1.dat|-1|-1|-1|-1|-1|100|:D|<system.token(FollowerInteraction_MahoganyTownGym)>}
{gyms\mahogany_gym.dat|-1|-1|-1|-1|Fighting,Fire,Rock,Steel|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage1)>}
{gyms\mahogany_gym.dat|-1|-1|-1|-1|Fighting,Fire,Rock,Steel|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage2)>}

{dragonsden\0.dat,dragonsden\1.dat,dragonsden\main.dat,dragonsden\shrine.dat|-1|-1|-1|-1|Dragon|100|!|<system.token(FollowerInteraction_DragonsDen_DragonPokemon1)>}
{dragonsden\0.dat,dragonsden\1.dat,dragonsden\main.dat,dragonsden\shrine.dat|-1|-1|-1|-1|Dragon|100|!|<system.token(FollowerInteraction_DragonsDen_DragonPokemon2)>}
{dragonsden\0.dat,dragonsden\1.dat,dragonsden\main.dat,dragonsden\shrine.dat|-1|-1|-1|-1|Dragon|100|!|<system.token(FollowerInteraction_DragonsDen_DragonPokemon3)>}
{dragonsden\0.dat,dragonsden\1.dat,dragonsden\main.dat,dragonsden\shrine.dat|-1|-1|-1|-1|Dragon|100|!|<system.token(FollowerInteraction_DragonsDen_DragonPokemon4)>}
{dragonsden\0.dat,dragonsden\1.dat,dragonsden\main.dat,dragonsden\shrine.dat|-1|-1|-1|-1|Dragon|100|...|<system.token(FollowerInteraction_DragonsDen_DragonPokemon5)>}

{blackthorn.dat|-1|-1|-1|-1|-1|100|...|<system.token(FollowerInteraction_BlackthornCity_Outside)>}
{gyms\blackthorn_gym_1.dat,gyms\blackthorn_gym_2.dat|-1|-1|-1|-1|Dragon,Fairy,Ice|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage1)>}
{gyms\blackthorn_gym_1.dat,gyms\blackthorn_gym_2.dat|-1|-1|-1|-1|Dragon,Fairy,Ice|100|>:(|<system.token(FollowerInteraction_Gyms_HasTypeAdvantage2)>}
{gyms\blackthorn_gym_1.dat,gyms\blackthorn_gym_2.dat|-1|-1|-1|-1|Fire|100|:)|<system.token(FollowerInteraction_BlackthornCity_Gym_FirePokemon)>}

{victoryroad\1.dat,victoryroad\2.dat,victoryroad\3.dat|154|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_VictoryRoad_Meganium)>}
{victoryroad\1.dat,victoryroad\2.dat,victoryroad\3.dat|157|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_VictoryRoad_Typhlosion)>}
{victoryroad\1.dat,victoryroad\2.dat,victoryroad\3.dat|160|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_VictoryRoad_Feraligatr)>}
{victoryroad\1.dat,victoryroad\2.dat,victoryroad\3.dat|-1|-1|-1|-1|-1|100|>:(|<system.token(FollowerInteraction_VictoryRoad_OtherPokemon)>}

{pallet\main.dat|-1|-1|-1|-1|-1|100|note|<system.token(FollowerInteraction_PalletTown)>}

{routes\route1.dat,routes\route2.dat,routes\route3.dat,routes\route4.dat|1,2,3|-1|-1|-1|-1|100|:3|<system.token(FollowerInteraction_Route1-4_BulbasaurAndEvos)>}
{routes\route1.dat,routes\route2.dat,routes\route3.dat,routes\route4.dat|4,5,6|-1|-1|-1|-1|100|!|<system.token(FollowerInteraction_Route1-4_CharmanderAndEvos)>}
